1.82578 -0.152056
1.82739 -0.153424
1.82901 -0.154791
1.83062 -0.156158
1.83224 -0.157524
1.83385 -0.158889
1.83547 -0.160254
1.83708 -0.161618
1.8387 -0.162982
1.84031 -0.164345
1.84193 -0.165707
1.84355 -0.167069
1.84516 -0.168429
1.84678 -0.16979
1.8484 -0.171149
1.85001 -0.172508
1.85163 -0.173866
1.85325 -0.175224
1.85486 -0.17658
1.85648 -0.177936
1.8581 -0.179292
1.85971 -0.180646
1.86133 -0.182
1.86295 -0.183354
1.86457 -0.184706
1.86618 -0.186058
1.8678 -0.187409
1.86942 -0.18876
1.87104 -0.190109
1.87266 -0.191458
1.87427 -0.192806
1.87589 -0.194154
1.87751 -0.1955
1.87913 -0.196846
1.88075 -0.198192
1.88237 -0.199536
1.88399 -0.20088
1.8856 -0.202223
1.88722 -0.203565
1.88884 -0.204906
1.89046 -0.206247
1.89208 -0.207587
1.8937 -0.208926
1.89532 -0.210264
1.89694 -0.211602
1.89856 -0.212938
1.90018 -0.214274
1.9018 -0.215609
1.90342 -0.216944
1.90504 -0.218277
1.90666 -0.21961
1.90828 -0.220942
1.9099 -0.222273
1.91152 -0.223603
1.91314 -0.224932
1.91476 -0.226261
1.91639 -0.227589
1.91801 -0.228916
1.91963 -0.230242
1.92125 -0.231567
1.92287 -0.232891
1.92449 -0.234215
1.92611 -0.235538
1.92774 -0.23686
1.92936 -0.238181
1.93098 -0.239501
1.9326 -0.24082
1.93422 -0.242138
1.93585 -0.243456
1.93747 -0.244773
1.93909 -0.246088
1.94071 -0.247403
1.94234 -0.248717
1.94396 -0.25003
1.94558 -0.251342
1.94721 -0.252654
1.94883 -0.253964
1.95045 -0.255274
1.95208 -0.256582
1.9537 -0.25789
1.95532 -0.259197
1.95695 -0.260503
1.95857 -0.261807
1.96019 -0.263111
1.96182 -0.264415
1.96344 -0.265717
1.96507 -0.267018
1.96669 -0.268318
1.96831 -0.269617
1.96994 -0.270916
1.97156 -0.272213
1.97319 -0.27351
1.97481 -0.274805
1.97644 -0.2761
1.97806 -0.277393
1.97969 -0.278686
1.98131 -0.279977
1.98294 -0.281268
1.98456 -0.282558
1.98619 -0.283846
1.98781 -0.285134
1.98944 -0.286421
1.99107 -0.287706
1.99269 -0.288991
1.99432 -0.290275
1.99594 -0.291557
1.99757 -0.292839
1.9992 -0.29412
2.00082 -0.295399
2.00245 -0.296678
2.00407 -0.297956
2.0057 -0.299232
2.00733 -0.300508
2.00895 -0.301782
2.01058 -0.303056
2.01221 -0.304328
2.01384 -0.3056
2.01546 -0.30687
2.01709 -0.308139
2.01872 -0.309408
2.02034 -0.310675
2.02197 -0.311941
2.0236 -0.313206
2.02523 -0.31447
2.02686 -0.315733
2.02848 -0.316995
2.03011 -0.318256
2.03174 -0.319515
2.03337 -0.320774
2.035 -0.322032
2.03662 -0.323288
2.03825 -0.324543
2.03988 -0.325798
2.04151 -0.327051
2.04314 -0.328303
2.04477 -0.329554
2.0464 -0.330803
2.04802 -0.332052
2.04965 -0.3333
2.05128 -0.334546
2.05291 -0.335792
2.05454 -0.337036
2.05617 -0.338279
2.0578 -0.339521
2.05943 -0.340762
2.06106 -0.342001
2.06269 -0.34324
2.06432 -0.344477
2.06595 -0.345713
2.06758 -0.346948
2.06921 -0.348182
2.07084 -0.349415
2.07247 -0.350647
2.0741 -0.351877
2.07573 -0.353106
2.07736 -0.354334
2.07899 -0.355561
2.08062 -0.356787
2.08225 -0.358011
2.08388 -0.359235
2.08551 -0.360457
2.08714 -0.361678
2.08878 -0.362897
2.09041 -0.364116
2.09204 -0.365333
2.09367 -0.366549
2.0953 -0.367764
2.09693 -0.368978
2.09856 -0.37019
2.1002 -0.371401
2.10183 -0.372611
2.10346 -0.37382
2.10509 -0.375028
2.10672 -0.376234
2.10835 -0.377439
